0.19557,111,0.01604,0.97127
0.19168,112,0.00184,0.97078
0.18778,113,0.00277,0.97013
0.18675,112,0.00916,0.9692
0.18591,111,0.01274,0.96863
0.18189,112,0.00348,0.96791
0.17869,113,0.00335,0.96731
0.17821,113,0.00055,0.96694
0.18221,111,0.00893,0.9668
0.18464,111,0.00823,0.96709
